age,job,marital,education,balance,housing,loan,contact,month,duration,campaign,pdays,previous,poutcome,y,y_binary,cluster,cluster_label
39,blue-collar,married,secondary,8152,no,no,cellular,nov,80,1,-1,0,unknown,no,0,1,Mass Market
40,self-employed,married,tertiary,1604,no,no,cellular,nov,117,1,-1,0,unknown,no,0,1,Mass Market
49,self-employed,married,primary,5711,no,no,cellular,nov,89,1,-1,0,unknown,no,0,1,Mass Market
33,blue-collar,married,secondary,2254,yes,no,cellular,nov,89,1,-1,0,unknown,no,0,1,Mass Market
30,services,married,primary,1015,yes,no,cellular,nov,24,1,113,8,failure,no,0,0,Experienced
37,technician,married,tertiary,0,no,no,cellular,nov,53,3,-1,0,unknown,no,0,1,Mass Market
30,management,single,tertiary,2766,yes,yes,cellular,nov,244,1,-1,0,unknown,no,0,1,Mass Market
39,admin.,single,secondary,782,yes,no,cellular,nov,162,3,-1,0,unknown,no,0,1,Mass Market
47,technician,married,tertiary,-744,yes,yes,cellular,nov,1256,1,-1,0,unknown,no,0,1,Mass Market
44,management,married,secondary,1103,no,no,cellular,nov,82,1,-1,0,unknown,no,0,1,Mass Market
39,blue-collar,single,primary,3384,yes,no,telephone,nov,39,1,-1,0,unknown,no,0,1,Mass Market
31,self-employed,married,secondary,0,yes,no,cellular,nov,23,1,-1,0,unknown,no,0,1,Mass Market
34,technician,single,unknown,4223,no,yes,cellular,nov,133,1,-1,0,unknown,no,0,1,Mass Market
50,self-employed,married,secondary,1878,yes,yes,cellular,nov,45,2,181,11,failure,no,0,0,Experienced
30,self-employed,married,secondary,2153,yes,no,cellular,nov,139,1,-1,0,unknown,no,0,1,Mass Market
31,self-employed,single,secondary,1086,no,no,cellular,nov,410,1,-1,0,unknown,no,0,1,Mass Market
30,services,single,primary,5746,yes,no,telephone,nov,125,2,-1,0,unknown,no,0,1,Mass Market
57,entrepreneur,married,secondary,1888,no,no,cellular,nov,80,1,-1,0,unknown,no,0,1,Mass Market
31,blue-collar,married,secondary,268,yes,no,cellular,nov,93,2,-1,0,unknown,no,0,1,Mass Market
32,blue-collar,married,secondary,8957,no,no,cellular,nov,145,1,-1,0,unknown,no,0,1,Mass Market
51,management,divorced,secondary,10834,yes,no,cellular,nov,86,1,-1,0,unknown,no,0,1,Mass Market
41,blue-collar,single,secondary,98,no,yes,cellular,nov,180,1,122,6,failure,no,0,0,Experienced
31,technician,married,secondary,54,no,no,cellular,nov,775,1,-1,0,unknown,no,0,1,Mass Market
52,blue-collar,married,secondary,4269,yes,yes,cellular,nov,44,1,-1,0,unknown,no,0,1,Mass Market
48,management,married,primary,3230,yes,no,telephone,nov,207,3,-1,0,unknown,no,0,1,Mass Market
31,blue-collar,single,tertiary,328,yes,no,cellular,nov,89,1,-1,0,unknown,no,0,1,Mass Market
59,blue-collar,divorced,secondary,4190,yes,no,cellular,nov,221,1,-1,0,unknown,no,0,1,Mass Market
37,blue-collar,married,secondary,693,no,no,cellular,nov,59,2,-1,0,unknown,no,0,1,Mass Market
46,technician,married,tertiary,0,no,no,cellular,nov,531,1,167,1,failure,yes,1,1,Mass Market
37,admin.,single,secondary,862,no,no,cellular,nov,85,1,122,2,failure,no,0,1,Mass Market
46,technician,married,secondary,1,no,yes,cellular,nov,200,1,-1,0,unknown,no,0,1,Mass Market
39,blue-collar,divorced,primary,1317,yes,no,cellular,nov,543,1,170,4,other,yes,1,0,Experienced
57,retired,married,secondary,3815,no,no,telephone,nov,90,2,-1,0,unknown,no,0,1,Mass Market
55,technician,married,secondary,9774,yes,no,cellular,nov,227,1,-1,0,unknown,no,0,1,Mass Market
41,technician,married,secondary,1539,no,no,cellular,nov,100,2,-1,0,unknown,no,0,1,Mass Market
55,technician,married,secondary,361,yes,yes,cellular,nov,292,2,-1,0,unknown,no,0,1,Mass Market
46,technician,divorced,secondary,3455,yes,no,cellular,nov,120,4,190,2,failure,no,0,1,Mass Market
56,technician,married,secondary,23,no,no,cellular,nov,857,3,-1,0,unknown,yes,1,1,Mass Market
32,unemployed,single,secondary,1249,yes,no,cellular,nov,160,1,171,4,other,no,0,0,Experienced
44,services,married,secondary,-230,yes,yes,cellular,nov,352,1,177,1,failure,no,0,1,Mass Market
34,services,single,secondary,16,yes,no,cellular,nov,340,1,-1,0,unknown,no,0,1,Mass Market
36,unemployed,married,secondary,-872,yes,yes,cellular,nov,153,1,183,1,failure,no,0,1,Mass Market
35,blue-collar,married,secondary,667,no,no,cellular,nov,178,1,-1,0,unknown,no,0,1,Mass Market
32,blue-collar,married,secondary,305,yes,no,cellular,nov,73,1,-1,0,unknown,no,0,1,Mass Market
50,blue-collar,married,primary,2590,yes,no,telephone,nov,281,2,195,6,failure,no,0,0,Experienced
30,self-employed,single,tertiary,-174,no,no,cellular,nov,80,1,-1,0,unknown,no,0,1,Mass Market
30,technician,single,secondary,925,no,no,cellular,nov,240,1,-1,0,unknown,no,0,1,Mass Market
55,management,married,tertiary,10065,no,no,cellular,nov,197,5,177,3,failure,no,0,0,Experienced
32,blue-collar,single,secondary,3201,yes,no,cellular,nov,98,1,178,5,failure,no,0,0,Experienced
39,unemployed,single,tertiary,7,yes,no,cellular,nov,931,4,-1,0,unknown,yes,1,1,Mass Market
30,technician,single,secondary,4888,yes,no,cellular,nov,274,2,-1,0,unknown,no,0,1,Mass Market
30,technician,single,tertiary,3086,yes,no,cellular,nov,150,1,-1,0,unknown,no,0,1,Mass Market
33,technician,married,secondary,1434,yes,no,cellular,nov,200,1,-1,0,unknown,no,0,1,Mass Market
33,student,single,tertiary,2904,no,no,cellular,nov,42,1,-1,0,unknown,no,0,1,Mass Market
41,blue-collar,married,primary,6596,yes,no,cellular,nov,88,1,-1,0,unknown,no,0,1,Mass Market
31,services,single,secondary,11386,yes,no,cellular,nov,356,1,-1,0,unknown,no,0,1,Mass Market
30,services,married,secondary,3929,yes,no,cellular,nov,593,1,-1,0,unknown,yes,1,1,Mass Market
34,management,married,tertiary,273,yes,no,cellular,nov,308,1,188,1,success,no,0,1,Mass Market
31,management,married,tertiary,10,no,no,cellular,nov,283,1,-1,0,unknown,no,0,1,Mass Market
36,management,married,tertiary,0,yes,no,cellular,nov,139,1,-1,0,unknown,no,0,1,Mass Market
32,management,married,tertiary,3651,yes,no,cellular,nov,142,3,-1,0,unknown,no,0,1,Mass Market
36,self-employed,single,secondary,20451,no,no,cellular,nov,69,3,-1,0,unknown,no,0,1,Mass Market
35,technician,single,secondary,-476,yes,no,cellular,nov,57,6,177,4,failure,no,0,0,Experienced
51,blue-collar,divorced,secondary,56,yes,yes,cellular,nov,71,2,-1,0,unknown,no,0,1,Mass Market
44,services,married,secondary,-289,no,yes,cellular,nov,487,1,118,1,other,no,0,1,Mass Market
45,management,single,tertiary,5769,no,no,cellular,nov,59,3,-1,0,unknown,no,0,1,Mass Market
32,blue-collar,married,secondary,3166,yes,no,cellular,nov,418,3,-1,0,unknown,no,0,1,Mass Market
36,blue-collar,single,secondary,2235,yes,no,cellular,nov,287,2,-1,0,unknown,no,0,1,Mass Market
30,services,divorced,secondary,78,yes,no,cellular,nov,147,2,-1,0,unknown,no,0,1,Mass Market
30,blue-collar,married,secondary,399,no,yes,cellular,nov,282,2,-1,0,unknown,no,0,1,Mass Market
51,blue-collar,married,primary,3185,yes,no,cellular,nov,187,2,-1,0,unknown,no,0,1,Mass Market
47,management,married,tertiary,186,no,no,cellular,nov,70,2,-1,0,unknown,no,0,1,Mass Market
53,blue-collar,married,secondary,21522,no,no,cellular,nov,83,3,149,4,failure,no,0,0,Experienced
50,management,married,secondary,421,no,no,cellular,nov,22,5,-1,0,unknown,no,0,1,Mass Market
39,management,married,tertiary,225,yes,no,cellular,nov,554,2,-1,0,unknown,no,0,1,Mass Market
33,admin.,single,secondary,-281,yes,yes,cellular,nov,282,1,-1,0,unknown,no,0,1,Mass Market
49,self-employed,married,tertiary,2143,no,no,cellular,nov,226,3,-1,0,unknown,no,0,1,Mass Market
46,technician,single,tertiary,628,no,no,cellular,nov,454,5,-1,0,unknown,no,0,1,Mass Market
44,admin.,single,secondary,10386,yes,no,cellular,nov,95,1,-1,0,unknown,no,0,1,Mass Market
55,admin.,divorced,secondary,166,no,no,cellular,nov,324,7,153,4,failure,no,0,0,Experienced
47,management,married,tertiary,3844,yes,no,cellular,nov,256,4,-1,0,unknown,no,0,1,Mass Market
34,management,divorced,tertiary,13204,yes,yes,cellular,nov,197,2,-1,0,unknown,no,0,1,Mass Market
37,technician,single,secondary,-272,no,yes,cellular,nov,104,3,139,6,failure,no,0,0,Experienced
30,admin.,single,secondary,10735,no,no,cellular,nov,63,1,-1,0,unknown,no,0,1,Mass Market
45,self-employed,married,secondary,7,no,no,cellular,nov,691,1,-1,0,unknown,yes,1,1,Mass Market
32,management,single,tertiary,4582,yes,no,cellular,nov,377,3,-1,0,unknown,no,0,1,Mass Market
31,services,married,secondary,14387,yes,no,cellular,nov,128,1,-1,0,unknown,no,0,1,Mass Market
42,services,married,secondary,2145,no,no,cellular,nov,124,3,-1,0,unknown,no,0,1,Mass Market
30,management,single,tertiary,4091,no,no,cellular,nov,96,2,-1,0,unknown,no,0,1,Mass Market
32,blue-collar,married,secondary,5,no,no,cellular,nov,269,1,-1,0,unknown,no,0,1,Mass Market
42,blue-collar,single,secondary,985,no,no,cellular,nov,141,2,-1,0,unknown,no,0,1,Mass Market
32,management,single,tertiary,999,yes,no,cellular,nov,50,1,-1,0,unknown,no,0,1,Mass Market
33,entrepreneur,married,tertiary,4465,yes,no,cellular,nov,161,1,183,2,failure,no,0,1,Mass Market
39,blue-collar,single,secondary,369,no,yes,cellular,nov,224,1,-1,0,unknown,no,0,1,Mass Market
58,technician,married,primary,16119,no,no,telephone,nov,188,2,-1,0,unknown,no,0,1,Mass Market
32,services,single,secondary,2478,no,yes,cellular,nov,395,1,-1,0,unknown,no,0,1,Mass Market
43,blue-collar,married,secondary,699,yes,yes,cellular,nov,1258,2,122,2,other,yes,1,1,Mass Market
34,admin.,married,secondary,16489,yes,no,cellular,nov,145,1,-1,0,unknown,no,0,1,Mass Market
53,blue-collar,married,primary,421,yes,no,cellular,nov,677,1,-1,0,unknown,yes,1,1,Mass Market
33,blue-collar,married,primary,261,yes,no,cellular,nov,252,1,-1,0,unknown,no,0,1,Mass Market
35,admin.,married,secondary,5250,yes,no,cellular,nov,363,1,-1,0,unknown,no,0,1,Mass Market
44,management,single,tertiary,3812,no,no,cellular,nov,172,2,-1,0,unknown,no,0,1,Mass Market
43,technician,married,tertiary,4333,yes,no,cellular,nov,1490,3,-1,0,unknown,yes,1,1,Mass Market
37,management,married,tertiary,1060,no,no,cellular,nov,125,3,-1,0,unknown,no,0,1,Mass Market
56,management,married,tertiary,1803,no,no,cellular,nov,305,2,-1,0,unknown,no,0,1,Mass Market
33,technician,divorced,secondary,557,yes,no,cellular,nov,89,1,91,1,failure,no,0,1,Mass Market
42,services,married,secondary,6754,no,yes,cellular,nov,81,2,-1,0,unknown,no,0,1,Mass Market
33,blue-collar,single,primary,785,yes,no,cellular,nov,139,1,-1,0,unknown,no,0,1,Mass Market
40,technician,married,secondary,4441,yes,no,cellular,nov,153,2,183,2,failure,no,0,1,Mass Market
38,entrepreneur,married,secondary,868,no,no,cellular,nov,452,2,-1,0,unknown,no,0,1,Mass Market
53,blue-collar,married,secondary,3815,no,no,telephone,nov,75,2,149,3,failure,no,0,0,Experienced
47,blue-collar,married,primary,2,yes,yes,cellular,nov,661,4,190,1,failure,no,0,1,Mass Market
54,management,divorced,secondary,300,yes,no,cellular,nov,562,2,-1,0,unknown,yes,1,1,Mass Market
33,admin.,married,secondary,2711,no,no,cellular,nov,184,1,104,1,failure,no,0,1,Mass Market
31,management,single,tertiary,16,no,no,cellular,nov,73,1,-1,0,unknown,no,0,1,Mass Market
47,blue-collar,married,secondary,5041,no,no,cellular,nov,184,1,-1,0,unknown,no,0,1,Mass Market
48,entrepreneur,married,primary,2675,no,no,cellular,nov,123,1,-1,0,unknown,no,0,1,Mass Market
31,housemaid,married,secondary,592,no,yes,cellular,nov,124,1,-1,0,unknown,no,0,1,Mass Market
43,blue-collar,divorced,primary,3550,no,no,cellular,nov,1154,1,-1,0,unknown,yes,1,1,Mass Market
33,technician,single,tertiary,3827,no,no,cellular,nov,359,1,-1,0,unknown,no,0,1,Mass Market
39,management,married,tertiary,1209,no,no,cellular,nov,60,1,-1,0,unknown,no,0,1,Mass Market
58,admin.,married,unknown,5763,no,no,cellular,nov,52,1,-1,0,unknown,no,0,1,Mass Market
32,blue-collar,married,secondary,10142,yes,no,cellular,nov,249,1,-1,0,unknown,no,0,1,Mass Market
32,technician,single,tertiary,514,yes,yes,cellular,nov,164,1,-1,0,unknown,no,0,1,Mass Market
57,management,married,tertiary,1172,yes,no,cellular,nov,72,1,-1,0,unknown,no,0,1,Mass Market
53,self-employed,divorced,secondary,8112,yes,yes,cellular,nov,64,1,-1,0,unknown,no,0,1,Mass Market
52,unemployed,married,secondary,105,no,no,cellular,nov,96,1,-1,0,unknown,no,0,1,Mass Market
30,blue-collar,single,secondary,7773,yes,no,cellular,nov,705,1,-1,0,unknown,yes,1,1,Mass Market
38,services,divorced,primary,0,yes,no,cellular,nov,250,1,155,2,failure,no,0,1,Mass Market
40,management,married,tertiary,2243,no,no,cellular,nov,178,4,-1,0,unknown,no,0,1,Mass Market
32,blue-collar,married,primary,12705,yes,no,cellular,nov,211,1,-1,0,unknown,no,0,1,Mass Market
38,management,married,tertiary,5506,no,no,cellular,nov,74,1,-1,0,unknown,no,0,1,Mass Market
34,admin.,single,secondary,2677,yes,no,cellular,nov,259,1,-1,0,unknown,no,0,1,Mass Market
55,admin.,married,secondary,1102,yes,no,cellular,nov,195,1,189,2,failure,no,0,1,Mass Market
51,blue-collar,married,secondary,575,no,yes,cellular,nov,168,1,-1,0,unknown,no,0,1,Mass Market
37,entrepreneur,married,secondary,3,no,no,cellular,nov,96,1,-1,0,unknown,no,0,1,Mass Market
30,admin.,married,secondary,1794,no,no,cellular,nov,1035,1,-1,0,unknown,yes,1,1,Mass Market
35,blue-collar,single,primary,258,yes,no,cellular,nov,144,1,-1,0,unknown,no,0,1,Mass Market
36,management,single,tertiary,2032,no,yes,cellular,nov,736,1,-1,0,unknown,yes,1,1,Mass Market
57,services,single,secondary,2236,yes,no,telephone,nov,51,8,190,2,failure,no,0,1,Mass Market
36,management,single,tertiary,2685,no,yes,cellular,nov,111,2,-1,0,unknown,no,0,1,Mass Market
33,blue-collar,married,secondary,3605,yes,no,cellular,nov,308,1,-1,0,unknown,no,0,1,Mass Market
42,services,single,secondary,7704,yes,no,cellular,nov,153,3,-1,0,unknown,no,0,1,Mass Market
43,management,married,tertiary,1646,yes,no,cellular,nov,214,1,-1,0,unknown,no,0,1,Mass Market
32,blue-collar,married,primary,726,yes,no,cellular,nov,188,2,-1,0,unknown,no,0,1,Mass Market
32,technician,single,secondary,5205,no,no,cellular,nov,352,1,-1,0,unknown,no,0,1,Mass Market
30,services,single,secondary,9720,no,yes,cellular,nov,255,2,-1,0,unknown,no,0,1,Mass Market
46,management,married,tertiary,197,no,no,cellular,nov,118,4,-1,0,unknown,no,0,1,Mass Market
40,admin.,married,secondary,7711,yes,no,cellular,nov,190,5,135,1,failure,no,0,1,Mass Market
31,student,single,tertiary,307,no,no,cellular,nov,597,2,-1,0,unknown,no,0,1,Mass Market
31,blue-collar,married,secondary,2591,yes,no,cellular,nov,55,1,-1,0,unknown,no,0,1,Mass Market
34,self-employed,married,tertiary,1545,yes,no,cellular,nov,895,1,183,2,failure,no,0,1,Mass Market
32,admin.,married,secondary,2555,yes,no,cellular,nov,125,1,-1,0,unknown,no,0,1,Mass Market
33,blue-collar,married,secondary,53,no,no,cellular,nov,113,1,-1,0,unknown,no,0,1,Mass Market
32,management,single,tertiary,12686,yes,no,cellular,nov,176,1,170,1,failure,no,0,1,Mass Market
40,blue-collar,married,primary,60,no,no,cellular,nov,325,2,-1,0,unknown,no,0,1,Mass Market
33,management,married,tertiary,3401,no,no,cellular,nov,253,1,-1,0,unknown,yes,1,1,Mass Market
38,blue-collar,married,primary,1327,yes,no,cellular,nov,277,1,-1,0,unknown,no,0,1,Mass Market
31,technician,married,secondary,3706,yes,no,cellular,nov,129,1,-1,0,unknown,no,0,1,Mass Market
38,entrepreneur,married,tertiary,1110,yes,no,cellular,nov,888,2,183,2,failure,yes,1,1,Mass Market
41,blue-collar,married,primary,875,yes,no,cellular,nov,197,1,-1,0,unknown,no,0,1,Mass Market
30,self-employed,married,tertiary,1930,no,no,cellular,nov,80,1,-1,0,unknown,no,0,1,Mass Market
51,technician,married,secondary,-153,no,no,cellular,nov,72,2,92,4,failure,no,0,0,Experienced
39,management,married,tertiary,2450,no,no,cellular,nov,382,2,-1,0,unknown,no,0,1,Mass Market
36,blue-collar,married,secondary,7449,yes,no,cellular,nov,187,2,-1,0,unknown,no,0,1,Mass Market
31,entrepreneur,single,tertiary,627,no,no,cellular,nov,486,2,-1,0,unknown,no,0,1,Mass Market
46,admin.,married,secondary,2869,yes,no,cellular,nov,151,2,-1,0,unknown,no,0,1,Mass Market
51,technician,divorced,secondary,7928,yes,no,cellular,nov,124,1,-1,0,unknown,no,0,1,Mass Market
36,management,married,secondary,0,no,no,cellular,nov,80,1,-1,0,unknown,no,0,1,Mass Market
57,services,married,secondary,1556,yes,no,cellular,nov,340,1,-1,0,unknown,no,0,1,Mass Market
37,entrepreneur,married,tertiary,836,yes,no,cellular,nov,223,1,177,2,failure,no,0,1,Mass Market
35,admin.,married,secondary,3863,yes,no,cellular,nov,239,1,-1,0,unknown,no,0,1,Mass Market
44,technician,married,secondary,7876,yes,no,cellular,nov,212,1,101,2,failure,no,0,1,Mass Market
37,technician,divorced,secondary,3068,yes,yes,cellular,nov,370,2,195,1,other,yes,1,1,Mass Market
32,services,married,secondary,983,yes,no,cellular,nov,500,2,133,1,failure,yes,1,1,Mass Market
48,management,married,tertiary,1348,no,no,cellular,nov,124,1,-1,0,unknown,no,0,1,Mass Market
34,management,single,tertiary,3035,no,no,cellular,nov,1166,1,-1,0,unknown,no,0,1,Mass Market
31,entrepreneur,single,secondary,0,yes,no,cellular,nov,258,1,-1,0,unknown,no,0,1,Mass Market
30,management,single,tertiary,1456,yes,no,cellular,nov,227,1,-1,0,unknown,no,0,1,Mass Market
34,admin.,single,tertiary,5007,yes,no,cellular,nov,51,1,-1,0,unknown,no,0,1,Mass Market
34,blue-collar,married,secondary,1979,yes,no,cellular,nov,283,1,-1,0,unknown,no,0,1,Mass Market
30,services,married,secondary,10667,no,no,cellular,nov,140,1,-1,0,unknown,no,0,1,Mass Market
34,technician,single,tertiary,2283,no,no,cellular,nov,790,1,-1,0,unknown,no,0,1,Mass Market
49,management,single,tertiary,4465,yes,no,cellular,nov,72,2,-1,0,unknown,no,0,1,Mass Market
31,admin.,married,secondary,9911,no,no,cellular,nov,604,1,-1,0,unknown,no,0,1,Mass Market
34,blue-collar,married,tertiary,17672,no,no,cellular,nov,548,1,-1,0,unknown,no,0,1,Mass Market
43,self-employed,married,secondary,5704,yes,no,cellular,nov,154,3,106,2,failure,no,0,1,Mass Market
31,self-employed,single,tertiary,-282,yes,no,cellular,nov,131,3,-1,0,unknown,no,0,1,Mass Market
59,unemployed,married,primary,13836,no,no,telephone,nov,733,1,-1,0,unknown,no,0,1,Mass Market
59,technician,divorced,secondary,2396,no,no,cellular,nov,488,1,-1,0,unknown,yes,1,1,Mass Market
38,blue-collar,married,secondary,0,no,no,cellular,nov,266,3,-1,0,unknown,no,0,1,Mass Market
33,self-employed,single,tertiary,1354,yes,no,cellular,nov,130,2,-1,0,unknown,no,0,1,Mass Market
59,retired,married,secondary,6888,no,no,telephone,nov,1025,2,-1,0,unknown,yes,1,1,Mass Market
40,unemployed,divorced,secondary,452,no,no,cellular,nov,98,1,-1,0,unknown,no,0,1,Mass Market
31,self-employed,single,tertiary,8460,no,no,cellular,nov,68,1,-1,0,unknown,no,0,1,Mass Market
53,technician,divorced,tertiary,6503,yes,no,cellular,nov,143,1,-1,0,unknown,no,0,1,Mass Market
37,self-employed,married,tertiary,1624,yes,no,cellular,nov,559,2,-1,0,unknown,no,0,1,Mass Market
42,blue-collar,married,unknown,2906,no,no,cellular,nov,350,1,-1,0,unknown,no,0,1,Mass Market
31,blue-collar,married,secondary,10287,yes,no,cellular,nov,293,1,-1,0,unknown,no,0,1,Mass Market
35,blue-collar,divorced,secondary,3102,yes,no,cellular,nov,138,1,-1,0,unknown,no,0,1,Mass Market
33,student,single,tertiary,3404,yes,no,cellular,nov,105,2,171,3,failure,no,0,0,Experienced
53,unemployed,married,secondary,1561,no,no,cellular,nov,689,2,-1,0,unknown,no,0,1,Mass Market
33,admin.,single,secondary,21854,yes,no,cellular,nov,215,2,-1,0,unknown,no,0,1,Mass Market
49,admin.,divorced,secondary,502,yes,no,cellular,nov,104,5,-1,0,unknown,no,0,1,Mass Market
34,management,married,secondary,56,yes,no,cellular,nov,311,3,183,1,failure,no,0,1,Mass Market
44,blue-collar,divorced,primary,3953,yes,no,cellular,nov,661,1,-1,0,unknown,no,0,1,Mass Market
37,unemployed,married,secondary,2424,no,no,cellular,nov,633,2,156,2,other,no,0,1,Mass Market
32,admin.,single,secondary,781,no,no,cellular,nov,305,1,-1,0,unknown,no,0,1,Mass Market
51,entrepreneur,married,tertiary,6659,yes,yes,cellular,nov,191,2,189,1,failure,no,0,1,Mass Market
59,management,married,secondary,1083,no,no,cellular,nov,125,2,-1,0,unknown,no,0,1,Mass Market
41,management,married,tertiary,60,yes,no,cellular,nov,239,2,-1,0,unknown,no,0,1,Mass Market
